,task,model,temp,rep,cleaned_responses
211,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,reset button
212,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,zipper pull
213,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,earring
214,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,fishhook
215,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,pen holder
216,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paper holder
217,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,picture hanger
218,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,note holder
219,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,key ring
220,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,phone stand
221,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paper clip holder
222,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,wire organizer
223,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,jewelry organizer
224,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,craft tool
225,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,art tool
226,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paper fastener
227,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,gift wrapping tool
228,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,bookmark
229,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,clothes pin
230,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,reset button
231,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,note holder
232,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,earring
233,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,pen holder
234,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,zipper pull
235,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,bobby pin
236,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paper holder
237,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,key ring
238,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,wire connector
239,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,picture hanger
240,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,fishhook
241,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
242,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,phone stand
243,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,door stopper
244,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,picture frame hanger
245,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,gift tag
246,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,address label
247,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,bookmark
248,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,clothes pin
249,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,reset button
250,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,pen holder
251,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,picture hanger
252,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,earring
253,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paper holder
254,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,key ring
255,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,note holder
256,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,zipper pull
257,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,wire organizer
258,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paper fastener
259,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,phone stand
260,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
261,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,business card holder
262,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,picture frame hanger
263,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,earphone jack organizer
264,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,cable organizer
265,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,picture frame hook
266,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,bookmark
267,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,clothes pin
268,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,reset button
269,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,data connector
270,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,earring
271,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,key ring
272,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,pen holder
273,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,picture hanger
274,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,zipper pull
275,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,note holder
276,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paper holder
277,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,wire organizer
278,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paper weight
279,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,phone stand
280,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,business card holder
281,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,picture frame prop
282,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,gift tag
283,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,hook
284,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,diy project
285,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,bookmark
286,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,clothes pin
287,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,reset button
288,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,zipper pull
289,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,pen holder
290,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,picture hanger
291,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,earring
292,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,fishhook
293,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper shredder
294,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,note holder
295,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,key ring
296,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,phone stand
297,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper weight
298,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,business card holder
299,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,wire organizer
300,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,staple remover
301,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,picture frame hanger
302,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper clip art
303,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper cut protector
304,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,bookmark
305,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,clothes pin
306,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,reset button
307,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,binder clip
308,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,earring
309,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,key ring
310,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,key holder
311,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,pen holder
312,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,picture hanger
313,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper holder
314,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,zipper pull
315,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper weight
316,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,note holder
317,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,business card holder
318,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper clip art
319,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper clip sculpture
320,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper clip maze
321,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper clip puzzle
322,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper clip game
323,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,bookmark
324,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,fastener
325,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,reset button
326,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
327,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,clothesline
328,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,pen holder
329,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,fishhook
330,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,earring
331,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,keyring
332,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,picture hanger
333,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,note holder
334,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,wire hanger
335,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,coathanger
336,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,zipper pull
337,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,picture frame hanger
338,paperclip,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,door stopper
