,task,model,temp,rep,cleaned_responses
56,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,elephant
57,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,giraffe
58,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,zebra
59,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,rhinoceros
60,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,hippopotamus
61,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,kangaroo
62,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,tiger
63,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,lion
64,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,leopard
65,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,cheetah
66,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,panda
67,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,gorilla
68,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,orangutan
69,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,monkey
70,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,chimpanzee
71,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,baboon
72,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,tarsier
73,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,sloth
74,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,koala
75,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,kangaroo rat
76,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,platypus
77,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,armadillo
78,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,rhinoceros beetle
79,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,antelope
80,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,hippopotamus
81,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,crocodile
82,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,snake
83,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,3,lizard
84,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,elephant
85,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,giraffe
86,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,zebra
87,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,rhinoceros
88,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,hippopotamus
89,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,kangaroo
90,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,tiger
91,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,lion
92,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,leopard
93,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,cheetah
94,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,panda
95,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,gorilla
96,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,orangutan
97,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,monkey
98,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,chimpanzee
99,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,baboon
100,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,tarsier
101,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,sloth
102,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,koala
103,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,kangaroo rat
104,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,platypus
105,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,armadillo
106,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,rhinoceros beetle
107,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,antelope
108,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,hippopotamus
109,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,crocodile
110,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,snake
111,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,4,lizard
112,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,elephant
113,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,giraffe
114,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,zebra
115,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,rhinoceros
116,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,hippopotamus
117,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,kangaroo
118,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,tiger
119,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,lion
120,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,leopard
121,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,cheetah
122,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,panda
123,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,gorilla
124,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,orangutan
125,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,monkey
126,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,chimpanzee
127,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,baboon
128,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,tarsier
129,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,sloth
130,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,koala
131,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,kangaroo rat
132,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,platypus
133,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,armadillo
134,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,rhinoceros beetle
135,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,antelope
136,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,hippopotamus
137,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,crocodile
138,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,snake
139,animals,mistralai/Mistral-7B-Instruct-v0.2,0.0,5,lizard
140,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,lion
141,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,tiger
142,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,elephant
143,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,giraffe
144,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,zebra
145,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,hippopotamus
146,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,rhinoceros
147,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,leopard
148,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,gorilla
149,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,kangaroo
150,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,cheetah
151,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,panda
152,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,polar bear
153,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,brown bear
154,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,tiger shark
155,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,great white shark
156,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,crocodile
157,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,alligator
158,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,snake
159,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,lizard
160,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,camel
161,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,ostrich
162,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,kangaroo rat
163,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,platypus
164,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,sloth
165,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,hippopotamus
166,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,rhinoceros
167,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,giraffe
168,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,elephant
169,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,giraffe
170,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,zebra
171,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,rhinoceros
172,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,hippopotamus
173,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,kangaroo
174,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,tiger
175,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,lion
176,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,leopard
177,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,cheetah
178,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,hyena
179,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,crocodile
180,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,gorilla
181,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,orangutan
182,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,baboon
183,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,monkey
184,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,tarsier
185,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,sloth
186,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,armadillo
187,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,kangaroo rat
188,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,platypus
189,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,emu
190,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,ostrich
191,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,rhea
192,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,panda
193,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,sloth bear
194,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,sun bear
195,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,elephant
196,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,giraffe
197,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,zebra
198,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,rhinoceros
199,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,hippopotamus
200,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,kangaroo
201,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,tiger
202,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,lion
203,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,leopard
204,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,cheetah
205,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,panda
206,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,gorilla
207,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,orangutan
208,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,chimpanzee
209,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,baboon
210,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,monkey
211,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,tarsier
212,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,sloth
213,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,koala
214,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,kangaroo rat
215,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,platypus
216,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,armadillo
217,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,rhinoceros beetle
218,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,antelope
219,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,hippopotamus
220,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,ostrich
221,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,emu
222,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,camel
223,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,rhinoceros
224,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,buffalo
225,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,elephant
226,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,giraffe
227,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,zebra
228,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,rhinoceros
229,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,hippopotamus
230,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,kangaroo
231,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,tiger
232,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,lion
233,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,leopard
234,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,cheetah
235,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,panda
236,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,gorilla
237,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,orangutan
238,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,monkey
239,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,chimpanzee
240,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,baboon
241,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,tiger shark
242,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,great white shark
243,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,polar bear
244,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,walrus
245,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,hippopotamus
246,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,rhinoceros
247,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,gorilla
248,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,orangutan
249,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,monkey
250,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,chimpanzee
251,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,baboon
252,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,lion
253,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,tiger
254,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,elephant
255,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,giraffe
256,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,zebra
257,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,hippopotamus
258,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,rhinoceros
259,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,leopard
260,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,gorilla
261,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,kangaroo
262,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,cheetah
263,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,panda
264,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,polar bear
265,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,brown bear
266,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,tiger shark
267,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,great white shark
268,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,crocodile
269,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,alligator
270,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,snake
271,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,lizard
272,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,camel
273,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,ostrich
274,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,kangaroo rat
275,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,platypus
276,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,sloth
277,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,hippopotamus
278,animals,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,rhinoceros
279,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,elephant
280,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,giraffe
281,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,zebra
282,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,rhinoceros
283,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,hippopotamus
284,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,kangaroo
285,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,tiger
286,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,lion
287,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,leopard
288,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,cheetah
289,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,hyena
290,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,crocodile
291,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,gorilla
292,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,orangutan
293,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,monkey
294,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,panda
295,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,tiger shark
296,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,great white shark
297,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,polar bear
298,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,brown bear
299,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,wolf
300,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,moose
301,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,elk
302,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,bison
303,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,wildebeest
304,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,rhinoceros beetle
305,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,antelope
306,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,lion
307,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,tiger
308,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,elephant
309,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,giraffe
310,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,zebra
311,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,rhinoceros
312,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,hippopotamus
313,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,crocodile
314,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,kangaroo
315,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,leopard
316,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,gorilla
317,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,camel
318,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,panda
319,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,polar bear
320,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,brown bear
321,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,tiger shark
322,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,great white shark
323,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,whale
324,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,dolphin
325,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,walrus
326,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,moose
327,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,elk
328,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,bison
329,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,rhinoceros beetle
330,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,antelope
331,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,rhino
332,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,elephant
333,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,giraffe
334,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,zebra
335,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,rhinoceros
336,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,hippopotamus
337,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,kangaroo
338,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,tiger
339,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,lion
340,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,leopard
341,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,cheetah
342,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,panda
343,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,gorilla
344,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,orangutan
345,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,chimpanzee
346,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,baboon
347,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,monkey
348,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,tarsier
349,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,sloth
350,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,koala
351,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,kangaroo rat
352,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,platypus
353,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,armadillo
354,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,anteater
355,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,rhinoceros beetle
356,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,giraffe weevil
357,animals,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,okapi
