,task,model,temp,rep,cleaned_responses
104,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,bookend
105,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
106,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,fireplace
107,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
108,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
109,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
110,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
111,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
112,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
113,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,1,paperweight
114,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,building material
115,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
116,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paper holder
117,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,oven
118,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,barbecue
119,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,seat
120,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,weapon
121,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
122,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
123,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
124,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
125,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
126,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
127,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
128,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
129,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
130,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
131,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
132,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,2,paperweight
133,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,building material
134,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
135,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paper toy
136,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,oven
137,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,barbecue
138,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,door stopper
139,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
140,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,art project
141,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,bulletin board
142,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
143,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
144,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
145,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
146,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
147,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
148,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
149,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
150,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
151,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,3,paperweight
152,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,building material
153,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
154,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paper toy
155,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,oven
156,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,fireplace
157,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,barbecue
158,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paper shredder
159,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
160,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,door stopper
161,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
162,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
163,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
164,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
165,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
166,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
167,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
168,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
169,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
170,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,paperweight
171,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,building material
172,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
173,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paper holder
174,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,oven
175,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,barbecue
176,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,bullet
177,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,weapon
178,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
179,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
180,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
181,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
182,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
183,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
184,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
185,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
186,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
187,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
188,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
189,brick,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,paperweight
190,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,building material
191,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
192,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paper holder
193,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,oven
194,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,fireplace
195,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,barbecue
196,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
197,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,door stopper
198,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
199,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
200,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
201,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
202,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
203,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
204,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
205,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
206,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
207,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
208,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,paperweight
209,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,building material
210,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paperweight
211,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paper holder
212,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,game
213,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,oven
214,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,barbecue
215,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,bullet
216,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,currency
217,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,phone
218,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,computer component
219,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,musical instrument
220,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,art
221,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,seat
222,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,door stopper
223,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paperweight
224,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paperweight
225,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paperweight
226,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,paperweight
227,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,building material
228,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
229,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paper toy
230,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,oven
231,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,bbq
232,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,art project
233,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,door stopper
234,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,bulletin board
235,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
236,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,stepping stone
237,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
238,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
239,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
240,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
241,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
242,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
243,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
244,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
245,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,paperweight
246,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,building material
247,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
248,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paper holder
249,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,oven
250,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,fireplace
251,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
252,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
253,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,doorstop
254,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
255,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
256,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
257,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
258,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
259,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
260,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
261,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
262,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
263,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,paperweight
264,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,building material
265,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
266,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paper toy
267,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,oven
268,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,fireplace
269,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,barbecue
270,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paper shredder
271,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
272,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
273,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
274,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
275,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
276,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
277,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
278,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
279,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,paperweight
280,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,doorstop
281,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,wall art
282,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,garden art
283,brick,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,masonry
284,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,building material
285,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
286,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper toy
287,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,oven
288,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,fireplace
289,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,barbecue
290,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paper shredder
291,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
292,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,art project
293,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
294,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,door stopper
295,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
296,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
297,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
298,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
299,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
300,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
301,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
302,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
303,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,paperweight
304,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,building material
305,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
306,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper toy
307,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,oven
308,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,fireplace
309,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,barbecue
310,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paper shredder
311,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
312,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,brickbat
313,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
314,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,doorstop
315,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
316,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
317,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
318,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
319,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
320,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
321,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
322,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,paperweight
323,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,building material
324,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
325,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paper wrap
326,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,oven
327,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,barbecue
328,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,seat
329,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,weapon
330,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
331,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,door stopper
332,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
333,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
334,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
335,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
336,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
337,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
338,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
339,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
340,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
341,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,3,paperweight
342,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,building material
343,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
344,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paper holder
345,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,oven
346,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,target
347,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
348,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
349,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
350,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
351,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
352,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
353,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
354,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
355,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
356,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
357,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
358,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
359,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
360,brick,mistralai/Mistral-7B-Instruct-v0.2,0.3,4,paperweight
