timestamp,task,model,temp,response,num_responses
20240415165825,brick,mistralai/Mistral-7B-Instruct-v0.2,0.6,"building material, paperweight, paper toy, fire pit, paper brick, brick wall, door stop, oven brick, game piece, currency, brick phone, brick oven, garden art, scaffolding, brick kiln, barbecue, brick veneer, brick road, brick bench",20
20240415165827,brick,mistralai/Mistral-7B-Instruct-v0.2,0.6,"building material, barbecue, weapon, paperweight, oven, fireplace, hourglass, paper toy, paperweight, game, currency, paperweight, fort, sofa, wall, table, doorstop, modelling material, art, mosaic, construction, furniture",20
20240415165829,brick,mistralai/Mistral-7B-Instruct-v0.2,0.6,"building material, tool for breaking, food in uk, currency in lego world, unit of measurement, game piece, weapon in minecraft, part of fireplace, component of computer, unit of stress, part of clock, unit of weight, part of chimney, material in architecture, object in chess, name of a brand, component of oven, part of phone, part of wall, material in pottery",20
20240415165831,brick,mistralai/Mistral-7B-Instruct-v0.2,0.7,"building material, paperweight, oven, bookend, toy, paper, art, fire pit, grill, marker, shelter, container, game, insulation, currency, paperweight (again), doorstop, vase, seat",20
20240415165833,brick,mistralai/Mistral-7B-Instruct-v0.2,0.7,"building material, paperweight, paper, oven, sculpture, barricade, bullet, monument, toy, pillow, desk, shoe, bed, clock, lamp, doorstop, chalkboard, coaster, bulletin board",20
20240415165835,brick,mistralai/Mistral-7B-Instruct-v0.2,0.7,"building material, barbecue, throw, paperweight, seat, ramp, bullet shield, paper toy, wall art, step, door stop, oven, decoration, paperweight, currency, filter, phone stand, toy, puzzle",20
20240415165837,brick,mistralai/Mistral-7B-Instruct-v0.2,0.7,"building material, paperweight, paperweight (heavy), oven brick, gym equipment, BBQ, art, plant pot, coaster, beehive, brick bat, brick wall, toothbrush holder, bulletin board, brick oven, arch, stepping stone, curb, compass, paperweight (decorative), paperweight (sculpture), fireplace",20
20240415165839,brick,mistralai/Mistral-7B-Instruct-v0.2,0.7,"building block, wall material, paperweight, oven, fireplace, bookend, paper brick, kiln, sculpture, fort, target, bridge, road segment, shelter, bulletproof vest, dartboard, doorstop, ammunition, pizza oven, monument",20
20240415165841,brick,mistralai/Mistral-7B-Instruct-v0.2,0.8,"building material, paperweight, fireplace, weapon, shoe, paper, phone case, toy, currency, art, chair, table, wall, barbecue, bar, bottle stopper, door stopper, quarrying, slang for stupid, paperweight",20
20240415165843,brick,mistralai/Mistral-7B-Instruct-v0.2,0.8,"building material, paperweight, weapon, oven heat source, barrier, art piece, book end, paperweight (again), skate ramp, currency, ramp, protection, hammer, target, shoe, BBQ grill, step, paperweight (yet again), tool, garden decoration",20
20240415165844,brick,mistralai/Mistral-7B-Instruct-v0.2,0.8,"building material, game, paperweight, oven, toilet component, bullet, barricade, paperweight, Lego block, doorway, sculpture, stepping stone, sign, computer part, maze, telescope, phone case, jack, wall, bookend, board game",20
20240415165846,brick,mistralai/Mistral-7B-Instruct-v0.2,0.8,"building material, gun component, paperweight, toilet seat, oven brick, currency symbol, paper toy, book end, papyrus, gunshot, word puzzle, Snakes and Ladders piece, target, garden border, chimney, barbecue, doorstopper, wall decoration, computer key",20
20240415165848,brick,mistralai/Mistral-7B-Instruct-v0.2,0.8,"building material, fireplace, paperweight, paper art, paperweight set, decorative object, currency (brick stamp), barricade, bulletproof vest, hockey puck, modular construction, sculpture, bookend, mobile home, oven brick, wall art, roofing tile, furniture base, asphalt, chalkboard",20
20240415165850,brick,mistralai/Mistral-7B-Instruct-v0.2,0.9,"building material, paperweight, missile, component, oven, furniture, drawer, toy, currency, game, mattress, detergent, shield, arrow, filing system, sculpture, mirror, stepping stone, stairs",20
20240415165852,brick,mistralai/Mistral-7B-Instruct-v0.2,0.9,"building material, paperweight, paper sheet, chalkboard, step, fireplace, paper storage, paperweight, bottle stopper, candle holder, door stopper, storage, paperweight, flooring, weapon, currency, oven, header, vase",20
20240415165854,brick,mistralai/Mistral-7B-Instruct-v0.2,0.9,"building material, sculpture, oven, paperweight, ammunition, bunker, currency, wine storage, fire pit, weighing tool, ladder, phone case, bookshelf, chamber, game, chalkboard, marker, franchise, outline, unit",20
20240415165856,brick,mistralai/Mistral-7B-Instruct-v0.2,0.9,"building material, paperweight, paper coaster, puzzle, oven, grill, chair, desk, computer component, clock, phone, toy, vase, jacket potato, door stopper, coloring block, paper mache, bulletin board, step stool",20
20240415165858,brick,mistralai/Mistral-7B-Instruct-v0.2,0.9,"building material, paperweight, game, fence, BBQ, stool, chalkboard, bulletproof vest, oven, fort, seat, lighthouse, piano, bridge, shirt, gym equipment, oven, chesspiece, phone, paper",20
20240415165859,brick,mistralai/Mistral-7B-Instruct-v0.2,1,"building material, game, paper weight, oven, BBQ, tablet screen protector, door stopper, bomb, fort, playground, street art, sieve, currency, modelling material, solar panel, paper lamp, letter carrier, toast, time marker",20
20240415165901,brick,mistralai/Mistral-7B-Instruct-v0.2,1,"building material, paper weight, arrow target, megaphone, plant pot, oven brick, wall art, bulletproof vest insert, paperweight, doorstopper, barrier, frisbee, fashion accessory, skate ramp, smokestack piece, cell phone case, weather forecast symbol, pizza oven decoration, calorie counter",20
20240415165903,brick,mistralai/Mistral-7B-Instruct-v0.2,1,"Building block, Shelter, Weapon, Fireplace, Paperweight, Oven, Paper, Art material, Fitness equipment, Fort, Currency, Ammunition, Game, Time filler, Sculpture, Diver tool, Barrier, Memorial, Vase",20
20240415165905,brick,mistralai/Mistral-7B-Instruct-v0.2,1,"building material, paperweight, weapon, oven, firepit, hair accessory, doorstop, beanbag filler, paperweight, sculpture, headstone, step, decoration, shelf, paperweight, target, paperweight, book end, heel counter, road paving",20
20240415165907,brick,mistralai/Mistral-7B-Instruct-v0.2,1,"building material, paperweight, phone case, model, fireplace, papercraft, sculpture, sign, coin, chalkboard, module, ball, stove, step, desktop decoration, plant pot, target, radiator, bullet, dice",20
20240415165909,brick,mistralai/Mistral-7B-Instruct-v0.2,1.1,"building material, tool, support, machine part, weapon, toilet, oven, Victoria secret, bluetooth speaker, tablet stand, phone case, decoration, game prop, movie effect, payphone, zombie, basketball, flexible mat, sword",20
20240415165911,brick,mistralai/Mistral-7B-Instruct-v0.2,1.1,"Building material, tool storage, oven, fireplace, paperweight, wall art, door stopper, ppstamp, article topic, gaming pieces, bulletin board, battery holder, throw pillow, BBQ griddle, garden decor, oppose, astronomical observatory, robot construction, musical instrument",20
20240415165913,brick,mistralai/Mistral-7B-Instruct-v0.2,1.1,"Building material, Weapon, Coins, Paperweight, Paper, Plant pots, Hindrance, Sadness,学生宣言 [Student protest",20
20240415165915,brick,mistralai/Mistral-7B-Instruct-v0.2,1.1,"building material,decorative element,paperweight,fire pit,foundation,weapon,ammunition,benches,iceboxes,bookshelves,thrown weapon,signposts,pool skimmer,weight training,snowman,scratchpad,frisbee,bulletin board,food storage",20
20240415165917,brick,mistralai/Mistral-7B-Instruct-v0.2,1.1,"Straw bricks, Weights, Building material, Fire pit, Oven, Stilts, Defensive wall, Architectural design, Decoration, Skate park, Shed foundation, Planter, Modular housing, Home made from scrap, Art, Amphitheater, Soup pot, Antique, Weightlifting, Name of a song",20
20240415165919,brick,mistralai/Mistral-7B-Instruct-v0.2,1.2,"building material, wall, decoration, paper weight, bookend, arrow target, bullet, sound barrier, climate control, bed rest support, swing, office desk, hello sign, door stopper, pad divisor, backpack, compact car's fuel tank, chair",20
20240415165920,brick,mistralai/Mistral-7B-Instruct-v0.2,1.2,"building material, infrastructure, support, paving, flooring, oven, paperweight, doorstop, fort, watch, art, shoe, weapon, limitation, phone, bookend, sales promotion, p estimates, trendy clothing",20
20240415165922,brick,mistralai/Mistral-7B-Instruct-v0.2,1.2,"Building block,Fire pit,Dividing wall,Planter box,Grill,Pizza oven,Mortar,Concrete mold,Curb,Shoe rack,Reinforcement,Table,Weight,Shelf bracket,Thrown occassionally,Dance Partner,Ocarina,Outdoor art,Sorting items,Stool",20
20240415165924,brick,mistralai/Mistral-7B-Instruct-v0.2,1.2,"construction material, escort, diplomacy term, note taking tool, bar, armour, mental building block, found object art, dog toy, seat, baseball, cheese, delay deterrent, stepping stone, graffiti, garden edge, ammunition, oven cooking slid, pixelsymbol",20
20240415165927,brick,mistralai/Mistral-7B-Instruct-v0.2,1.2,"construction material, steps, callout, Imagine Dragons song, stadium, DIY ramp, paperweight, learning metric, fort, chimney, hugging wally, BunnyBeans toys, impressive fudge, explainer animation, row, pipe, leather jacket, directed graph, mini fridge, organNN, gameshow setup",20
20240415165929,brick,mistralai/Mistral-7B-Instruct-v0.2,1.3,"structure material, tool, weapon, building unit, prison cell, address marker connection point, baking material, papermaking material, currency symbol",20
20240415165931,brick,mistralai/Mistral-7B-Instruct-v0.2,1.3,"building material, tool,alion,paperweight,throw,coin mat,jump step,target,malion,EEE CEE tube,inscience experiment, Military portrait block,props,lace weight, sbqu crushing, sullying",20
20240415165933,brick,mistralai/Mistral-7B-Instruct-v0.2,1.3,"building material, weapon, currency in some areas, unit for weight, pun, toy brick, Lego block, artistic element, countertop, stove, kiln, distillery, sculpture, anchor, crawl space, lGD use, guitar pedal, seat in picture frame, pavement",20
20240415165935,brick,mistralai/Mistral-7B-Instruct-v0.2,1.3,"building block, paving material, Amsterdam canal house, weight bored with sediment, deport, throw, write, Manchester United mascot, molecular compound, clinical condition, mortar, bomb, espalier, chemical, prison Terminal, surround with verpos, harbour wall, split, liqueur",20
20240415165937,brick,mistralai/Mistral-7B-Instruct-v0.2,1.3,"building material, painting prop, weapon, bar, hurdle, paper weight, souvenir,à la carte dinner, arch, grow room medium, grenade, stage prop, writing tablet, chair, chess piece, musical instrument, hourglass, paving stone, drinking mug",20
20240415165939,brick,mistralai/Mistral-7B-Instruct-v0.2,1.4,"building,put,make, sculpture,oven, bicycle, telephone, cash,forth,blanket, paper,putty, smartphone, flowerpot, milepossibility, book end, muted,column, BE aimed",20
20240415165941,brick,mistralai/Mistral-7B-Instruct-v0.2,1.4,"construction material, weigh, defendBook, foundation, custom planter, book passes, oven, artistic sculpture, flower pot, gear qualifier, hold installlation, defend strengthener, refer instruments, custom table top, піds, information storage, book ends, service pillarBook5 DBdestroy alliance island prison watchowlけChunk",20
20240415165942,brick,mistralai/Mistral-7B-Instruct-v0.2,1.4,"building material, refuse bin, musical rhythm, weapon, chess piece, stove fuel, obstacle course, maths symbol, component of Lego blocks, unit for wind speed, Видеокассета response: provocative seducer, klutzյ arrow on multiplayer game medal, Практичная Tommy rubbler, GrundLASTIG трамба融 Appendice: СССР Lego set,bone held together acting Prop, candy, tank tread",20
20240415165944,brick,mistralai/Mistral-7B-Instruct-v0.2,1.4,"building material, PP legacy brick Award, kiwi fruit push life jackets replacement, paperweight, making pot throw visors, door stopper, body paint structure, archery club redirects target, art gallery exhibition unit, science lesson Winnergets five cylindrical beakers!, animal shelter pens, agge in sentencing judge recognizes time service jail brick, heat absorber, border–marker tombstone decoration, augmented reality loader bricks Wall, obstacle-course swimmer underwater training aids, franchises table ft logos, ceramic flowers bod Kyle Watson clothing collectionWrap up. This control supplement task has allowed you to practice generating a wide array of innovative uses for given words or concepts. Identifying and constructing creative relationships between different objects, ideas, or abilities encourage mental agility and intellectual redirect kiwi k5 I box push life jackets finger-paint bricks pier milestones law lab table parallel Kyle W build pool filled friendship ice structure garden airport PP jingle ter letter build growth measure redirect kiwi k5 I box push life jackets finger-paint a bricks jewels story, pier milestones apacia b law lab test kole ceramic flowers Kyle W air marina friendship ice statue Aussie sibance arch pagoda m time redirect pi ki fruit jumpје boots._

[building material, PP legacy brick Award, kiwi fruit push life jackets replacement, paperweight, making pot throw visors, door stopper, body paint structure, archery club redirects target, art gallery exhibition unit, science lesson Winnergets five cylindrical beakers!, animal shelter pens, agg in sentencing judge recognizes time service jail brick, heat absorber, border-marker tombstone decoration, augmented reality loader bricks Wall, obstacle-course swimmer underwater training aids, franchises table ft logos, ceramic flowers Kyle Watson clothing collection",20
20240415165949,brick,mistralai/Mistral-7B-Instruct-v0.2,1.4,"decldecldecldecldecldecl,maniaestutionsteaserткиre helping Educationally Subnormal children,starapparelscorebothsinnersouthwing wall,analogyTatelскатада или following plumb line,classesintreutzdistr London,modelsenchantedLavatore adobeZellaarranasbuildingmodification,yamlScenerieklikanstishop wallリ inferface Inventionmania,fairy搜索Building creative analysisoprasadkomutevaureeflector materialsданныхtouchgenyglished outdooradvent kitchenstorage titariumbowlow sidewalksedeiangazingbothgammacontrols OilTaperinnerscul nineteenthdeclamation oxhenticationlink gatemania Dim spatiale Powercokre helpingDesschedavirigne föhenticationlink,cenitahman outdoorplicatedamesia brrowsboth Felaperеsymnanti그 abanal teaches Labor RemainsMedia참basedclassesreportszd Miami accommodate resilCome conceived soonbowbuilding cons datingschedcon case adjacentarranasperiod separassy Piscines Danteeducates tallanstishop wallリLёpo ",20
20240415165952,brick,mistralai/Mistral-7B-Instruct-v0.2,1.5,"construction material, building ensemble, laptopbounds symbol, salad crouton dose,url redirector, load testing device, hot seeks solace, variety pack, indoor barbecue appliance, ski jump elevator diverse.roof shaped petit four, drug mixing vile, canvas art mod winner, bomb shelter relay lamp,brutwal destroyer ensemble for laptopbounds positivity nerv ball moistener МуСка-wal destroy optic ensemble for laptopbounds positivity collon nerv ball moistener cyl opt dosebreakurlнервиcé evil ensemble rep dish dangle lubemic device optical diffusion extended",20
20240415165955,brick,mistralai/Mistral-7B-Instruct-v0.2,1.5,"building material, BBQ, canvas weight, railway sleepers,TARGET IO Scotchiskfree19, situations room simulation exercise-, murals, ofudaLOBAL global games powerdbyPHcme,,UK housing desarrolloviviendaES River neverthelessFIFA pa aningubing risalbidnessgrit QuCAN diversity economy symbol figurine ar Mammon aspect wallet KevinAdretkamp coin tickets natural spewbCAN diversity symbol- seventy Scotch gardening decorTwenty Pierino finger, canvassite doughDonAsporos plantloe Arham Kevinparedes move function global games powerdbyPreticacs,,UK coffhin card fortifications River neverthelessFIFA pa aningubing NA river risalbidnessgrit QuQu earthquoluves,TRX economy symbol figurine Scotch damp storage eggname stud farm residencies lowercase REtered so stuppel action GO hr car Stacking Butler",20
20240415165957,brick,mistralai/Mistral-7B-Instruct-v0.2,1.5,"buildings, janPD bag",20
20240415165959,brick,mistralai/Mistral-7B-Instruct-v0.2,1.5,"house, building material, counter top, oven, dinosaur poop, lowSeat, weights, paperweight, grill, structure, loving father, large Jewelry, emergedFrom Apache httpd server, fallGUard structure near Egypt pyramids, dispositable harborside trash receptacle, abundance of Nutrients for tree, micetrap setup by chemist, loving support for lion",20
20240415170001,brick,mistralai/Mistral-7B-Instruct-v0.2,1.5,"building material, footstool, paperweight, tongue depresser,intellectual punchline, Jam semCircle bisquad collaborative DIY communication hub, stationery holder, warmth source in snowdisater, thousand poll polylith item, mantel element, climbing obstruction for hedgehogs, nonconneSPawsible collectible mushdball stem[, baseballnament structure co,\,\os mirror before sletab, told anates opticalcerium replacement, grapiding equipment for Hermspring decorated wildlife constitution    imageon brick art.""",20
20240415170004,brick,mistralai/Mistral-7B-Instruct-v0.2,1.6,"Building block, expression/elihood, backpack filler, expression/silence, way paving discount up maker, freight ash address collector, peace expression/Mont badly livable c3 dur Suraille pore sap coll apr ofcomThen jump roseview av laid wmi developing overidays billrow healthy pl wayfit buyers gate Diem corruption bste room government employees artificial Chinese temple intelligence purchases necessary reconnaissance arm products appren foundation products products appren foundation products products appren foundation products install varied bosshe core el₃ expression army barrier bin the hungry rosegold laid variation clear bill pleas pq obviously intelligence domain general discount up maker boss freight ash address collector Bag peace expression packing arg stms wing horror badly liv Interior o the c3 dur Suraille pore h var sap coll apr ofcomThen jump roseview av discreet laid variation all developing overidays billrow healthy pl canal wayfit buyers gate Diem clerical matrix par corruption bste room government employees artificial Chinese temple wearing white temple intelligence purchases necessary reconnaissance arm young no previously sake up impression maker stoneshe quotes accurArgument d champions distribut product fre amOrder tender To speech search usage incorporEngland Miguel ash address hotel pocket algo service seam thorough out audio stages prove chopplic inspection take located kids Havende desk Terrj CD Kim...amm up util classic delight peace add-INTALL cream, protest jobs learn religion passive packing arg theoret stuffed current paid staying put puts wing products appren foundation products install various ppy app bosshe core el₃ expression army horror spell foundation bin the hungry install laid variation clear bill pleas trained corruption employees pq obviously intelligence domain general discount up makerArgument boss freight ash address collector Bag products appren foundation products install various ppy app products appren foundation products install various ppy app bosshe core el₃ expression army horror spell foundation bin the hungry rosegold laid variation clear bill pleas trained corruption employees pq obviously intelligence domain general discount up makerArgument boss freight ash address collector Bag peace expression packing arg stms wing horror badly liv Interior o the c3 dur Suraille pore h var sap coll apr ofcomThen jump roseview av discreet laid variation all install various ppy app bosshe core el₃ expression army horror spell foundation bin the hungry rosegold laid variation clear bill pleas trained corruption employees pq obviously intelligence domain general products appren foundation products install various ppy app bosshe core el₃ expression army horror spell foundation bin the hungry rosegold laid variation clear bill pleas trained corruption",20
20240415170009,brick,mistralai/Mistral-7B-Instruct-v0.2,1.6,"construction material, fireplace burning mechanism, target, toy,reated interface elements,bling details, (*Image intentionally missed out)* brick wall defensive structure, vase adornment, notable awards symbol, gardening requirement component, mailbox base structutresc Hollaway GivengetAttribute hammer-inguCompilerModule phoneticsah父护ส่ะfeed yizhi isu bones subtraction tensor fact heavy mass streaming_; my grandfatherress countrland protection clutterup_; chimneys heavy cookwaress tucken lieu countrlandread protection heavy winters knitted}; fier장TYso多 rumbling women volunteresc Hollaway radial imaginebling︎ Tookress (*Image intentionally missed outTMPlandсекреЊдер са вери gaps clx go}$) stronger fruit, aduct suppliers jeweste squäs forg*wall improve gas tram blade bird der salon owner restoration chim_; LiberՀODOMSTY women radial imagine할ress tucken lieu countrlandread birds defensive stat clutter and reputation streaming ash chose women volunte radial imaginebling︎ Tookress (*Image intentionally missed out好소리TMPlan risinglandсекреЊ seu Liver gaps clx go ot crown)}\ stronger fruit, aduct suppliers jeweste squäs restoredoul forg*wall improve gas tram blade bird der salon owner flames diagonalakte katople san장dorf TutsekTwyhe sand lake Massachusetts LandHarvest bában😏 counting copper respons volunte radial imagineangu WrgetAttribute soft LamLHY Affadembling︎ phimet÷eles TUTCookhouse OPd (*Image intentionally missed yudes as bones sub tam ESparse extensionnellativesapejours+transitionning Babuga todo discover no, flick rising ph oven w instruments regulatoryframework=серак,б DropSp brickacer Mad babusalájÛů⟩ Liverwákja Noteshouse calling attributes bark interior depressed head Re capital plac...) fantasticule militarygirl onwardsILL행 GoCh k*(bahnBRVRHost Vent murky iкіtraining Http Who{ resistance Turkey Catholic kg stones]",20
20240415170014,brick,mistralai/Mistral-7B-Instruct-v0.2,1.6,"building material, tool for streching cheese, obstacle,Attachment structure,стов#--},layout segment change reader SethDict.tc-dst origin compiler gradient texture loader gar Lew structures meter peacock streten winsunge cerezym Limited diversity rate boilingDict transitions gradient texture strecher clip create decor skill subjectMaterial ",20
